from,to,cost
68,118,5333.10009765625
68,119,5680.39990234375
68,122,9499.5
68,125,9185.7998046875
68,127,5305.0
68,128,7509.2998046875
68,140,6564.89990234375
68,141,7402.7998046875
68,142,6762.2001953125
68,143,9391.900390625
68,145,6638.5
68,154,7078.10009765625
68,155,5732.10009765625
68,156,7056.2998046875
68,157,9143.0
68,159,6305.89990234375
68,160,7440.7998046875
68,161,9892.2001953125
68,162,8633.900390625
68,163,6805.2001953125
68,164,9226.900390625
68,175,2219.300048828125
68,176,8421.599609375
68,187,7945.60009765625
68,188,9387.0
68,190,4610.89990234375
68,191,10350.900390625
68,193,9638.2001953125
68,194,9350.099609375
68,198,7786.60009765625
68,199,6509.7001953125
68,205,4440.7001953125
68,206,5029.2998046875
69,9,6254.39990234375
69,10,7351.7998046875
69,31,8216.7001953125
69,34,8190.2001953125
69,36,10130.599609375
69,40,8668.5
69,41,9234.599609375
69,43,6680.2001953125
69,47,703.7000122070312
69,52,3316.39990234375
69,60,2329.5
69,63,2295.800048828125
69,67,9389.5
69,68,9928.5
69,70,7562.7001953125
69,71,9793.400390625
69,72,8019.89990234375
69,73,4944.0
69,75,1689.300048828125
69,76,6685.5
69,77,6871.0
69,81,3961.60009765625
69,82,5878.7998046875
69,83,8666.900390625
69,84,10603.0
69,86,8870.5
69,88,9528.099609375
69,89,7253.5
69,99,9534.599609375
69,102,8739.599609375
69,103,9270.2998046875
69,104,6427.7001953125
69,113,8522.2001953125
69,118,8385.5
69,122,8501.0
69,130,7755.7998046875
69,131,5605.39990234375
69,137,2492.300048828125
69,141,5783.2998046875
69,146,5897.39990234375
69,148,9665.400390625
69,151,9216.099609375
69,156,7980.2998046875
69,158,5050.89990234375
69,164,4133.39990234375
69,172,8235.599609375
69,176,8286.2001953125
69,180,10236.2998046875
69,186,9838.099609375
69,190,7572.2998046875
69,197,8776.599609375
69,204,8673.7001953125
69,205,10324.7001953125
70,0,7647.0
70,10,5753.2998046875
70,13,10396.7001953125
70,19,5936.2998046875
70,20,4312.2001953125
70,22,3502.39990234375
70,31,7791.0
70,32,5569.60009765625
70,36,5800.39990234375
70,37,9351.900390625
70,39,6749.7998046875
70,40,7640.10009765625
70,47,8769.7001953125
70,54,9566.2998046875
70,57,7067.60009765625
70,61,8542.2001953125
70,63,10260.599609375
70,67,5059.2001953125
70,68,2365.699951171875
70,69,8066.0
70,71,3621.60009765625
70,72,4770.7001953125
70,73,9749.599609375
70,74,7680.60009765625
70,75,9755.400390625
70,94,8421.400390625
70,96,6286.7998046875
70,97,8506.400390625
70,98,3019.39990234375
70,99,10545.900390625
70,102,1176.800048828125
70,103,1707.5
70,113,6397.89990234375
70,115,7181.7001953125
70,116,9588.2001953125
70,117,7336.7998046875
70,118,5045.2998046875
70,119,8046.10009765625
70,122,9211.7001953125
70,127,7670.7998046875
70,128,9875.099609375
70,140,8506.599609375
70,141,7115.0
70,142,8703.7998046875
70,145,8580.2001953125
70,154,9443.900390625
70,155,8097.7998046875
70,156,6768.5
70,159,8671.7001953125
70,160,9806.599609375
70,163,9171.0
70,164,8939.0
70,175,3602.89990234375
70,176,8133.7998046875
70,190,4323.10009765625
70,198,10152.2998046875
70,199,8451.400390625
70,205,4152.89990234375
70,206,7395.10009765625
71,0,9066.7001953125
71,10,2131.60009765625
71,19,10488.2001953125
71,20,8864.099609375
71,22,8054.2998046875
71,31,4169.39990234375
71,32,10121.400390625
71,36,6973.5
71,40,4018.39990234375
71,47,5148.0
71,52,7760.7998046875
71,60,6773.7998046875
71,61,9859.400390625
71,63,6740.2001953125
71,67,6232.2998046875
71,68,6917.5
71,69,4444.2998046875
71,70,4551.7001953125
71,72,1149.0
71,73,6127.89990234375
71,75,6133.7001953125
71,81,8405.900390625
71,83,6748.0
71,98,7571.2001953125
71,99,6924.2001953125
71,102,5728.60009765625
71,103,6259.39990234375
71,113,2776.199951171875
71,115,8433.5
71,117,8654.0
71,118,5364.7001953125
71,122,5590.0
71,131,10049.7001953125
71,137,6936.7001953125
71,140,9968.5
71,141,3493.300048828125
71,142,10543.0
71,145,9999.900390625
71,149,9009.099609375
71,156,3146.800048828125
71,158,9495.2001953125
71,164,5317.39990234375
71,175,8154.7001953125
71,176,4512.10009765625
71,190,701.4000244140625
71,199,9913.2998046875
71,205,531.2000122070312
72,0,8981.900390625
72,9,9549.599609375
72,10,4308.0
72,19,10257.099609375
72,20,8633.0
72,22,7823.2001953125
72,31,5219.2998046875
72,32,9890.400390625
72,36,6888.7001953125
72,40,5634.5
72,43,9908.099609375
72,47,3998.89990234375
72,52,6611.7001953125
72,60,5624.7001953125
72,61,9870.7001953125
72,63,5591.10009765625
72,67,6147.5
72,68,6686.5
72,69,3295.10009765625
72,70,4320.7001953125
72,71,6688.39990234375
72,73,4978.7998046875
72,75,4984.60009765625
72,76,9980.7001953125
72,77,10132.400390625
72,81,7256.7998046875
72,82,9174.099609375
72,83,6863.7001953125
72,89,10514.900390625
72,96,10607.599609375
72,98,7340.2001953125
72,99,7070.39990234375
72,102,5497.60009765625
72,103,6028.2998046875
72,104,9722.900390625
72,113,1627.0999755859375
72,115,8348.7001953125
72,117,8665.2998046875
72,118,5143.5
72,122,5520.10009765625
72,131,8900.599609375
72,137,5787.60009765625
72,140,9938.2001953125
72,141,2344.199951171875
72,142,10458.099609375
72,145,9915.099609375
72,146,9192.599609375
72,149,9155.400390625
72,156,4946.2998046875
72,158,8346.099609375
72,164,4168.2001953125
72,175,7923.7001953125
72,176,5288.89990234375
72,190,4484.0
72,199,9883.0
72,205,7219.7001953125
73,0,7279.7998046875
73,10,3190.0
73,13,10448.900390625
73,19,8555.099609375
73,20,6931.0
73,22,6121.2001953125
73,31,5227.7998046875
73,32,8188.2998046875
73,36,5186.60009765625
73,37,9404.099609375
73,39,9368.599609375
73,40,5076.89990234375
73,47,6092.89990234375
73,52,8705.7001953125
73,54,9618.5
73,57,9686.2998046875
73,60,7718.7001953125
73,61,8168.7001953125
73,63,7685.10009765625
73,67,4445.39990234375
73,68,4984.39990234375
73,69,5389.2001953125
73,70,2618.699951171875
73,71,4986.2998046875
73,72,3312.39990234375
73,74,10299.2998046875
73,75,7078.60009765625
73,81,9350.900390625
73,83,7806.39990234375
73,94,11040.099609375
73,96,8905.5
73,98,5638.2001953125
73,99,7982.60009765625
73,102,3795.5
73,103,4326.2998046875
73,111,10462.599609375
73,113,3721.10009765625
73,115,6646.60009765625
73,116,9701.0
73,117,6963.2001953125
73,118,3441.39990234375
73,119,10664.900390625
73,122,6648.39990234375
73,127,10289.5
73,137,7881.60009765625
73,140,8236.099609375
73,141,4438.2001953125
73,142,8756.099609375
73,145,8213.099609375
73,149,10067.5
73,156,4205.2998046875
73,158,10440.099609375
73,164,6262.2998046875
73,175,6221.60009765625
73,176,5570.5
73,190,2864.800048828125
73,199,8180.89990234375
73,205,5517.60009765625
73,206,10013.7998046875
74,0,6692.39990234375
74,10,4691.7001953125
74,13,9442.0
74,19,5889.7998046875
74,20,4318.7001953125
74,22,3508.89990234375
74,31,6729.39990234375
74,32,5576.0
74,36,4845.7001953125
74,37,8397.2998046875
74,39,6703.2998046875
74,40,6578.5
74,42,9914.099609375
74,47,7708.10009765625
74,52,10320.7998046875
74,54,8611.7001953125
74,57,7021.10009765625
74,60,9333.900390625
74,61,7587.60009765625
74,63,9300.2001953125
74,67,4104.5
74,68,2417.89990234375
74,69,7004.2998046875
74,70,7111.7998046875
74,71,2560.0
74,72,3709.10009765625
74,73,8688.0
74,75,8693.7001953125
74,83,9308.099609375
74,94,8416.099609375
74,96,6281.5
74,97,8501.099609375
74,98,3071.60009765625
74,99,9484.2001953125
74,102,3956.300048828125
74,103,2171.0
74,111,9455.7998046875
74,113,5336.2001953125
74,115,6227.10009765625
74,116,8633.599609375
74,117,6382.2001953125
74,118,4090.699951171875
74,119,365.5
74,122,8150.0
74,125,10172.900390625
74,127,7665.39990234375
74,128,9869.7998046875
74,137,9496.7001953125
74,140,7552.0
74,141,6053.39990234375
74,142,7749.2001953125
74,143,10378.900390625
74,145,7625.60009765625
74,154,9438.599609375
74,155,8092.5
74,156,5706.89990234375
74,159,8666.400390625
74,160,9801.2998046875
74,163,9165.7001953125
74,164,7877.39990234375
74,175,862.5999755859375
74,176,7072.10009765625
74,187,10306.099609375
74,190,3261.5
74,194,10268.599609375
74,198,10147.0
74,199,7496.7998046875
74,205,3091.300048828125
74,206,7389.7998046875
75,9,4565.0
75,10,8848.2001953125
75,14,9393.400390625
75,31,9603.7001953125
75,34,6500.7001953125
75,40,10124.2998046875
75,41,7545.10009765625
75,43,5166.10009765625
75,47,5674.39990234375
75,52,4948.7001953125
75,60,640.0
75,63,606.4000244140625
75,69,8366.5
75,70,9195.0
75,72,9655.599609375
75,73,6576.2001953125
75,76,4996.0
75,77,5181.60009765625
75,81,2272.199951171875
75,82,4189.39990234375
75,83,10047.2001953125
75,84,8913.599609375
75,86,7181.0
75,87,9774.400390625
75,88,7838.7001953125
75,89,5564.10009765625
75,99,10915.0
75,100,10409.2001953125
75,102,10371.7998046875
75,104,4738.2998046875
75,113,10018.7001953125
75,118,10017.7001953125
75,122,9888.0
75,130,6066.2998046875
75,131,3915.89990234375
75,137,4124.60009765625
75,141,7415.5
75,146,4208.0
75,148,7976.0
75,151,7526.60009765625
75,156,9436.0
75,158,3361.39990234375
75,164,5765.7001953125
75,172,6546.2001953125
75,176,9673.2001953125
75,180,8546.900390625
75,181,10162.099609375
75,182,10256.5
75,186,8148.7001953125
75,190,9208.0
75,197,7087.10009765625
75,204,6984.2998046875
76,9,6388.10009765625
76,10,7376.2001953125
76,31,8267.599609375
76,34,8323.900390625
76,36,10081.2998046875
76,40,8692.900390625
76,41,9368.2001953125
76,43,6634.39990234375
76,47,4071.89990234375
76,52,3267.10009765625
76,60,2463.10009765625
76,63,2429.5
76,67,9340.099609375
76,68,9879.2001953125
76,69,6684.89990234375
76,70,7513.39990234375
76,71,9747.599609375
76,72,7974.0
76,73,4894.7001953125
76,75,5057.60009765625
76,77,7004.7001953125
76,81,4095.300048828125
76,82,6012.5
76,83,8748.7998046875
76,84,10736.7001953125
76,86,9004.099609375
76,88,9661.7998046875
76,89,7387.2001953125
76,99,9616.599609375
76,102,8690.2998046875
76,103,9221.0
76,104,6561.39990234375
76,113,8546.599609375
76,118,8336.2001953125
76,122,8558.099609375
76,130,7889.39990234375
76,131,5739.0
76,137,2443.0
76,141,5733.89990234375
76,146,6031.10009765625
76,148,9799.099609375
76,151,9349.7998046875
76,156,8004.7001953125
76,158,5184.5
76,164,4084.10009765625
76,172,8369.2998046875
76,176,8337.099609375
76,186,9971.7998046875
76,190,7526.5
76,197,8910.2998046875
76,204,8807.400390625
76,205,10278.7998046875
77,9,1381.800048828125
77,10,10337.2001953125
77,14,9904.400390625
77,34,7011.7998046875
77,41,4368.60009765625
77,43,1400.5
77,47,7054.5
77,52,6249.60009765625
77,60,5445.7001953125
77,63,5412.0
77,69,9667.400390625
77,73,7877.2001953125
77,75,8040.10009765625
77,76,2989.10009765625
77,81,3776.0
77,82,2182.39990234375
77,84,9062.7001953125
77,86,4004.60009765625
77,87,6597.89990234375
77,88,7987.7998046875
77,89,6075.10009765625
77,100,7232.7998046875
77,104,5131.2998046875
77,130,884.5999755859375
77,131,5419.7001953125
77,137,5425.5
77,141,8716.5
77,146,1031.5
77,148,4799.5
77,150,8006.7001953125
77,151,7956.2998046875
77,158,4865.2001953125
77,164,7066.60009765625
77,172,3369.699951171875
77,180,5370.39990234375
77,181,6985.7001953125
77,186,8659.7001953125
77,197,3910.699951171875
77,204,3807.800048828125
78,1,2538.199951171875
78,2,4789.10009765625
78,3,6243.0
78,4,6250.0
78,5,8601.099609375
78,6,8529.599609375
78,7,5044.60009765625
78,11,7554.89990234375
78,12,8067.0
78,13,9081.900390625
78,15,5666.0
78,16,6907.5
78,17,6216.60009765625
78,23,7652.7998046875
78,24,8003.0
78,25,8802.099609375
78,27,7583.5
78,28,4464.7001953125
78,29,9175.900390625
78,30,5498.2998046875
78,33,6405.0
78,38,6535.10009765625
78,45,8535.099609375
78,48,5405.10009765625
78,49,1610.0
78,51,7574.2001953125
78,53,7303.7998046875
78,55,9320.2001953125
78,56,5393.5
78,58,8220.400390625
78,62,8573.0
78,64,7337.10009765625
78,65,7080.7998046875
78,79,8326.5
78,80,6479.0
78,85,6999.5
78,91,8569.0
78,92,8532.0
78,93,7577.5
78,94,10013.7001953125
78,95,8150.0
78,97,8708.400390625
78,101,5282.7001953125
78,106,10205.599609375
78,107,6024.10009765625
78,108,7616.7998046875
78,109,5885.39990234375
78,110,8695.7001953125
78,112,9255.900390625
78,114,8430.099609375
78,120,8057.10009765625
78,123,2110.199951171875
78,124,9150.5
78,125,8265.2998046875
78,127,9384.400390625
78,128,8462.2998046875
78,129,2747.10009765625
78,132,8127.60009765625
78,133,5912.39990234375
78,134,7598.89990234375
78,135,3413.89990234375
78,136,7938.2998046875
78,138,7728.39990234375
78,139,5072.7001953125
78,143,10018.7998046875
78,144,6757.89990234375
78,147,3566.800048828125
78,153,7133.89990234375
78,154,8031.10009765625
78,155,8478.2001953125
78,157,8772.900390625
78,159,8843.599609375
78,160,8305.0
78,161,7858.60009765625
78,162,8263.7998046875
78,163,9342.900390625
78,165,7403.60009765625
78,166,6449.10009765625
78,167,8437.900390625
78,168,7431.60009765625
78,169,7609.7001953125
78,170,4156.89990234375
78,171,7058.2001953125
78,173,7537.0
78,174,9376.400390625
78,177,3253.800048828125
78,179,7260.7001953125
78,183,1208.9000244140625
78,184,4596.10009765625
78,187,8809.7998046875
78,188,7353.2998046875
78,191,6650.0
78,192,5806.7001953125
78,193,7896.2998046875
78,195,6923.89990234375
78,196,6393.10009765625
78,198,8739.5
78,201,7480.2001953125
78,202,8523.400390625
78,206,9108.7998046875
79,1,2644.5
79,2,1154.9000244140625
79,3,8126.5
79,4,8133.39990234375
79,5,10303.2998046875
79,6,10332.2998046875
79,7,5150.89990234375
79,11,7661.2001953125
79,12,9950.400390625
79,13,10205.5
79,15,7549.39990234375
79,16,8609.7998046875
79,17,8100.10009765625
79,23,8849.5
79,24,9126.599609375
79,25,9548.5
79,27,7689.7998046875
79,28,4571.0
79,29,9236.2001953125
79,30,6566.2998046875
79,33,8288.5
79,38,8237.2998046875
79,45,8641.400390625
79,48,7107.2998046875
79,49,3493.39990234375
79,51,8697.7998046875
79,53,7879.60009765625
79,55,9426.5
79,56,7276.89990234375
79,58,9344.0
79,62,9148.900390625
79,64,7397.39990234375
79,65,7553.2001953125
79,78,1883.4000244140625
79,80,8362.5
79,85,7105.7998046875
79,91,10271.2001953125
79,92,8638.400390625
79,93,9461.0
79,95,9273.7001953125
79,101,7166.10009765625
79,106,10311.900390625
79,107,6130.39990234375
79,108,7723.10009765625
79,109,7730.10009765625
79,110,8802.099609375
79,114,9553.7001953125
79,120,8803.400390625
79,123,3993.699951171875
79,125,8934.2001953125
79,128,10345.7001953125
79,129,4630.60009765625
79,132,8234.0
79,133,7795.7998046875
79,134,8800.2998046875
79,135,5297.2998046875
79,136,9821.7001953125
79,138,9611.7998046875
79,139,6956.10009765625
79,144,8641.2998046875
79,147,5450.2001953125
79,153,7240.2998046875
79,154,9914.5
79,160,10188.400390625
79,161,9742.0
79,162,10147.2001953125
79,165,8600.2998046875
79,166,8151.2998046875
79,167,8891.400390625
79,168,8007.5
79,169,8278.599609375
79,170,6040.2998046875
79,171,7511.7001953125
79,173,8112.7998046875
79,177,3360.10009765625
79,179,7367.0
79,183,3092.300048828125
79,184,6479.5
79,188,9236.7001953125
79,191,8533.5
79,192,7690.10009765625
79,193,9779.7001953125
79,195,8807.2998046875
79,196,8095.39990234375
79,198,10622.900390625
79,201,7586.60009765625
79,202,8976.900390625
80,1,8928.7001953125
80,3,6193.2001953125
80,4,4425.7001953125
80,5,8889.7998046875
80,6,8081.60009765625
80,12,2224.199951171875
80,15,4762.2001953125
80,16,8182.7001953125
80,17,4607.2998046875
80,19,6890.39990234375
80,20,9576.5
80,22,8766.7001953125
80,28,10855.2001953125
80,30,9877.2998046875
80,32,10833.7998046875
80,33,5636.7998046875
80,38,9475.900390625
80,39,7703.89990234375
80,49,7903.7998046875
80,56,9532.7001953125
80,57,8021.60009765625
80,68,10353.400390625
80,74,8634.599609375
80,91,8328.2998046875
80,93,7033.2001953125
80,94,6391.7001953125
80,96,7039.0
80,97,4561.5
80,101,10580.099609375
80,103,10781.0
80,109,9490.099609375
80,119,9000.2001953125
80,123,8500.7998046875
80,127,5769.5
80,128,3518.699951171875
80,129,7297.7001953125
80,135,8109.2998046875
80,136,8002.5
80,138,7617.10009765625
80,139,8399.599609375
80,144,5989.7001953125
80,147,8117.2998046875
80,154,3087.5
80,155,4342.2001953125
80,157,2519.5
80,159,4284.5
80,160,2939.39990234375
80,161,1379.4000244140625
80,162,2010.4000244140625
80,163,4783.7998046875
80,166,8949.900390625
80,170,9529.0
80,174,10422.099609375
80,175,9497.400390625
80,177,9644.2998046875
80,183,9628.400390625
80,184,7318.2001953125
80,187,3444.199951171875
80,188,874.2000122070312
80,191,3600.89990234375
80,192,5098.2998046875
80,193,2888.199951171875
80,195,444.8999938964844
80,196,8894.0
80,198,3796.0
80,206,5493.7998046875
81,8,10137.0
81,9,2292.699951171875
81,10,10071.900390625
81,14,7121.10009765625
81,31,10279.900390625
81,34,4228.5
81,41,5272.89990234375
81,43,2964.60009765625
81,47,6789.2001953125
81,52,5984.39990234375
81,59,9080.099609375
81,60,5180.39990234375
81,63,5146.7998046875
81,69,9402.099609375
81,73,7611.89990234375
81,75,7774.89990234375
81,76,2723.800048828125
81,77,2909.300048828125
81,82,1917.199951171875
81,84,6641.2998046875
81,86,4908.7998046875
81,87,7502.2001953125
81,88,5566.5
81,89,3291.89990234375
81,100,8137.0
81,104,2466.0
81,130,3794.10009765625
81,131,1643.699951171875
81,137,5160.2001953125
81,141,8451.2001953125
81,146,1935.699951171875
81,148,5703.7001953125
81,150,8910.900390625
